latitude,longitude,acq_date,acq_time,class
38.1625,23.516,2023-07-27,2009,not fire
40.9453,25.7552,2023-08-22,2007,fire
38.3448,22.7364,2023-08-02,44,not fire
41.1505,25.5234,2023-08-12,1148,not fire
36.2346,27.9391,2023-07-08,2355,not fire
39.7804,19.891,2023-07-05,49,not fire
36.044,27.87,2023-07-06,1943,not fire
36.2507,27.9164,2023-07-19,1058,fire
40.972,26.0561,2023-08-12,43,not fire
39.3017,22.8056,2023-07-17,2024,not fire
38.2526,22.8226,2023-08-23,1229,fire
41.0465,26.1824,2023-08-27,1201,fire
41.1481,26.0777,2023-08-19,41,not fire
36.1936,27.9874,2023-08-12,104,not fire
39.7393,19.8544,2023-07-13,2058,not fire
36.0265,27.8705,2023-08-14,2040,not fire
39.3519,22.7342,2023-08-16,1139,not fire
36.2222,27.9888,2023-08-12,817,not fire
38.3613,21.588,2023-08-22,2006,fire
41.1219,26.2147,2023-08-04,28,not fire
36.2346,27.9391,2023-07-18,2355,fire
38.2514,23.8373,2023-07-16,1142,not fire
38.3431,22.748,2023-08-12,44,not fire
40.9175,25.8215,2023-08-12,43,not fire
40.9213,25.8091,2023-08-22,1148,fire
40.8663,26.09,2023-08-11,822,not fire
36.1968,27.9221,2023-07-01,1935,not fire
38.2434,22.919,2023-08-21,822,fire
36.1322,27.9812,2023-07-02,914,not fire
38.1378,23.4553,2023-07-18,1154,fire
36.0787,27.8949,2023-08-14,2354,not fire
38.0053,24.5382,2023-07-24,8,fire
41.0493,25.9725,2023-08-22,2007,fire
40.8678,26.0771,2023-08-21,822,fire
38.0389,24.5341,2023-08-03,857,not fire
40.899,25.8789,2023-08-02,43,not fire
41.0009,25.8973,2023-08-12,2007,not fire
40.9494,26.0588,2023-08-22,902,fire
41.0537,24.6789,2023-08-01,1926,not fire
40.3351,23.4013,2023-08-22,1148,fire
41.5644,26.2923,2023-07-25,1128,not fire
38.0962,23.6573,2023-08-22,1147,fire
41.011,26.1046,2023-08-22,43,fire
38.1313,23.4879,2023-07-17,2009,fire
38.2625,22.8241,2023-08-24,847,fire
40.9977,26.0131,2023-08-02,43,not fire
40.8698,26.0498,2023-08-20,57,fire
40.9687,26.1077,2023-08-12,1148,not fire
41.1035,26.1996,2023-08-02,2007,not fire
36.1502,27.9488,2023-07-02,914,not fire
41.0244,25.9784,2023-08-11,1926,not fire
36.0458,27.8769,2023-07-27,36,fire
36.1143,27.9138,2023-08-03,857,not fire
36.0787,27.8949,2023-07-05,2354,not fire
39.3457,22.817,2023-07-27,35,fire
36.0904,27.9248,2023-08-03,8,not fire
36.0814,27.8726,2023-07-16,1943,not fire
38.1051,23.6551,2023-08-22,1147,fire
40.9734,26.0965,2023-08-22,902,fire
39.3411,22.856,2023-07-17,35,not fire
40.9395,25.8048,2023-08-02,1148,not fire
41.1922,26.1674,2023-08-20,1901,not fire
38.168,23.4702,2023-07-29,849,not fire
40.9537,25.7391,2023-08-02,2007,not fire
40.9857,26.1381,2023-08-03,805,not fire
41.1751,26.1845,2023-08-21,27,not fire
40.9238,25.8983,2023-08-22,43,fire
41.0334,25.9982,2023-08-22,902,fire
38.0186,24.5093,2023-07-24,1111,fire
41.1127,26.168,2023-08-22,1148,fire
36.1189,27.9449,2023-07-23,817,fire
40.9704,25.8928,2023-08-22,43,fire
36.1685,27.9425,2023-08-02,1919,not fire
38.2434,22.919,2023-08-31,822,not fire
38.2381,22.8496,2023-08-22,2006,fire
41.5644,26.2923,2023-07-05,1128,not fire
40.9153,25.7841,2023-08-12,902,not fire
36.2347,27.9158,2023-07-09,850,not fire
40.9838,26.0386,2023-08-22,902,fire
36.2175,27.978,2023-07-03,1207,not fire
41.0008,26.0514,2023-08-12,43,not fire
40.9449,26.0306,2023-08-11,1106,not fire
36.1219,27.9578,2023-08-01,2016,not fire
38.1219,23.6881,2023-08-22,2006,fire
37.9547,23.0327,2023-08-07,51,not fire
39.3433,22.8094,2023-07-27,35,fire
38.1391,23.4819,2023-07-28,946,not fire
40.9802,26.1209,2023-08-12,902,not fire
41.0258,26.1275,2023-08-02,43,not fire
41.0063,26.133,2023-08-22,1148,fire
40.9471,25.6889,2023-08-23,943,fire
40.9408,25.8544,2023-08-31,1926,not fire
41.2092,26.2185,2023-08-21,27,not fire
36.0987,27.9213,2023-07-14,857,not fire
40.9336,25.8319,2023-08-22,1148,fire
38.249,22.8858,2023-08-31,822,not fire
38.3543,21.5418,2023-08-12,2006,not fire
41.0067,26.1451,2023-08-22,902,fire
36.0756,27.9021,2023-07-24,1959,fire
40.9847,25.9525,2023-08-21,1926,fire
41.1901,25.558,2023-08-01,1106,not fire
40.9593,25.813,2023-08-12,1148,not fire
36.1363,27.9443,2023-07-12,914,not fire
38.4728,26.0022,2023-07-21,6,not fire
40.9263,25.8984,2023-08-11,1926,not fire
38.0478,23.4507,2023-07-09,1058,not fire
41.1029,26.1959,2023-08-01,1106,not fire
36.1685,27.9425,2023-07-23,1919,fire
38.1758,23.4781,2023-07-27,2009,not fire
40.8801,26.0534,2023-08-20,57,fire
36.9645,22.5541,2023-08-08,1236,not fire
39.3442,22.83,2023-07-27,35,fire
36.1219,27.9164,2023-07-24,8,fire
36.0474,27.8921,2023-07-16,1943,not fire
40.872,26.0991,2023-08-21,1926,fire
38.1374,23.504,2023-07-18,51,fire
36.2218,28.0248,2023-08-03,8,not fire
40.9263,25.84,2023-08-01,1926,not fire
38.1487,23.5349,2023-08-07,1154,not fire
38.1247,23.6102,2023-08-14,847,not fire
40.986,26.0852,2023-08-22,43,fire
36.1558,27.9588,2023-07-12,23,not fire
36.1367,27.9283,2023-07-02,2016,not fire
40.9304,25.8068,2023-08-22,1148,fire
40.9437,25.9921,2023-08-01,822,not fire
37.9823,24.5131,2023-08-03,2000,not fire
38.1435,23.5209,2023-07-18,1912,fire
38.9318,22.0896,2023-08-02,1147,not fire
36.0509,27.8921,2023-08-04,1152,not fire
36.0433,27.9003,2023-07-15,1152,not fire
38.3751,23.2414,2023-08-02,2006,not fire
41.1121,26.0717,2023-08-04,1950,not fire
40.9887,26.0106,2023-08-22,43,fire
38.0003,24.5441,2023-07-04,857,not fire
36.0717,27.9116,2023-07-15,50,not fire
36.1207,27.9288,2023-07-13,817,not fire
40.344,23.399,2023-08-22,1148,fire
38.0613,23.4414,2023-07-09,849,not fire
36.231,27.9307,2023-07-30,2341,not fire
41.0396,26.0209,2023-08-22,1148,fire
36.0252,27.8657,2023-08-04,2040,not fire
38.1289,23.4574,2023-08-07,1154,not fire
40.9748,25.9814,2023-08-12,43,not fire
41.1727,26.1376,2023-08-20,1901,not fire
36.0623,27.923,2023-07-14,1111,not fire
40.9474,25.9973,2023-08-30,2023,not fire
36.1127,27.9074,2023-07-04,857,not fire
36.1021,27.9544,2023-07-22,2016,fire
41.1521,25.5356,2023-08-02,1148,not fire
41.2097,26.2522,2023-08-31,1942,fire
40.8917,25.7465,2023-08-02,902,not fire
36.0946,27.944,2023-07-13,104,not fire
41.1481,26.0777,2023-08-29,41,fire
41.1568,25.246,2023-08-02,43,not fire
37.0902,25.5276,2023-07-24,1223,not fire
41.2092,26.2185,2023-08-11,27,not fire
41.0129,26.0926,2023-08-12,43,not fire
36.1506,27.9482,2023-07-12,2016,not fire
36.2328,27.9604,2023-07-18,2355,fire
40.9626,26.0239,2023-08-21,1926,fire
36.0973,27.9121,2023-07-27,921,fire
38.0823,23.6683,2023-08-02,2006,not fire
36.2507,27.9164,2023-07-09,1058,not fire
38.0949,23.4837,2023-07-08,1154,not fire
39.7393,19.8544,2023-07-23,2058,fire
41.1752,26.2112,2023-08-31,1942,fire
38.2598,22.8674,2023-08-22,903,fire
41.0687,26.0276,2023-08-12,1148,not fire
36.2333,28.0127,2023-07-24,8,fire
40.9481,26.0666,2023-08-01,1926,not fire
36.099,27.9279,2023-07-13,1207,not fire
36.2103,28.0442,2023-07-25,1152,fire
40.8806,26.0233,2023-08-19,1943,fire
36.1141,27.9502,2023-07-13,1207,not fire
40.9717,25.8561,2023-08-02,1148,not fire
40.97,25.7971,2023-08-02,2007,not fire
36.0741,27.895,2023-07-26,841,fire
41.0431,26.1713,2023-08-02,902,not fire
41.1059,26.1405,2023-08-21,1106,fire
36.0523,27.9266,2023-07-14,857,not fire
38.1603,22.1719,2023-07-03,2057,not fire
36.1857,27.9759,2023-07-13,817,not fire
41.1587,25.3028,2023-08-11,1926,not fire
36.1608,27.9244,2023-08-11,2016,not fire
36.1679,27.942,2023-07-23,817,fire
38.2598,22.8674,2023-08-12,903,not fire
40.8882,25.937,2023-08-30,1202,not fire
38.1667,23.4987,2023-07-28,51,not fire
41.1309,26.0632,2023-08-06,1119,not fire
37.9339,23.0513,2023-07-09,133,not fire
36.1385,27.9501,2023-07-12,2016,not fire
36.2304,27.9928,2023-08-12,1919,not fire
38.067,23.4516,2023-07-18,1912,fire
41.0961,26.2141,2023-08-24,1133,fire
38.3516,23.27,2023-08-22,2006,fire
40.9005,25.8103,2023-08-22,902,fire
36.0959,27.9111,2023-08-13,1959,not fire
40.9263,25.8984,2023-08-21,1926,fire
40.965,26.0417,2023-08-12,43,not fire
40.9674,25.8754,2023-08-12,1148,not fire
36.0847,27.9166,2023-07-24,1111,fire
36.1385,27.9501,2023-08-11,2016,not fire
39.3869,22.8782,2023-07-17,35,not fire
40.9288,25.7944,2023-08-02,1148,not fire
38.137,23.6142,2023-08-04,29,not fire
36.087,27.9727,2023-07-13,104,not fire
36.2206,28.0045,2023-07-23,817,fire
40.9491,25.6961,2023-08-02,2007,not fire
36.1098,27.9594,2023-08-01,2016,not fire
38.0267,24.5149,2023-07-25,50,fire
36.0937,27.8929,2023-08-05,1943,not fire
41.1587,25.3028,2023-08-31,1926,not fire
40.995,26.0875,2023-08-12,43,not fire
40.9838,26.0386,2023-08-02,902,not fire
40.9066,25.983,2023-08-30,1202,not fire
38.1032,23.462,2023-08-07,946,not fire
38.0991,23.4475,2023-08-07,1154,not fire
36.9605,22.5165,2023-07-19,1236,fire
40.9617,26.0474,2023-08-12,902,not fire
41.0387,26.1058,2023-08-22,43,fire
41.0258,26.1275,2023-08-22,43,fire
38.1274,23.446,2023-07-18,1154,fire
36.1125,27.9317,2023-08-11,2016,not fire
38.1151,23.5232,2023-08-07,51,not fire
40.9741,26.0358,2023-08-22,902,fire
39.3305,22.8337,2023-08-06,35,not fire
38.1392,23.5478,2023-07-29,849,not fire
38.3376,22.7244,2023-08-02,1147,not fire
36.1574,27.9408,2023-08-02,817,not fire
38.1773,23.4661,2023-07-29,849,not fire
41.0164,26.148,2023-08-22,902,fire
36.1308,27.9181,2023-08-13,1111,not fire
36.1219,27.9578,2023-07-12,2016,not fire
41.0091,26.0269,2023-08-11,1926,not fire
38.0949,23.4837,2023-08-07,1154,not fire
40.8552,26.088,2023-08-31,822,not fire
36.0876,27.939,2023-08-12,817,not fire
40.8683,25.7779,2023-08-22,43,fire
40.9498,25.8308,2023-08-12,902,not fire
37.9528,23.0443,2023-08-07,51,not fire
38.3396,22.7367,2023-08-22,1147,fire
39.7732,19.874,2023-07-15,1154,not fire
36.2468,27.941,2023-07-18,2355,fire
40.9767,25.7654,2023-08-12,2007,not fire
38.0549,23.3953,2023-07-18,2049,fire
38.1408,23.6365,2023-08-05,927,not fire
41.125,26.0325,2023-08-06,1119,not fire
40.8612,26.1025,2023-08-11,1926,not fire
38.149,23.5447,2023-08-08,1952,not fire
41.1282,26.1051,2023-08-26,829,fire
36.0857,27.9639,2023-08-01,2016,not fire
40.8849,25.8502,2023-08-22,43,fire
36.0416,27.8846,2023-07-25,1152,fire
40.9956,25.9491,2023-08-31,1926,not fire
38.1561,23.5216,2023-08-07,1154,not fire
36.1951,27.9857,2023-07-03,1207,not fire
36.1386,27.9405,2023-08-02,1207,not fire
39.3668,22.7401,2023-08-15,1235,not fire
40.9102,25.8132,2023-08-12,902,not fire
36.0562,27.8994,2023-07-25,800,fire
40.8767,25.7734,2023-08-02,902,not fire
41.0634,26.1181,2023-08-31,1926,not fire
36.0597,27.9464,2023-07-02,2016,not fire
38.1063,20.7628,2023-08-03,2031,not fire
36.0839,27.9426,2023-08-11,2016,not fire
38.3412,23.2606,2023-08-12,2006,not fire
36.0741,27.895,2023-08-15,841,not fire
36.0605,27.8469,2023-08-04,1902,not fire
41.036,26.1538,2023-08-22,902,fire
40.897,25.891,2023-08-22,43,fire
39.7935,19.8802,2023-07-05,1154,not fire
41.0488,26.1589,2023-08-22,43,fire
41.0982,26.1926,2023-08-22,43,fire
37.9126,24.7808,2023-08-26,1118,fire
38.1272,23.6117,2023-08-04,29,not fire
41.1613,26.1415,2023-08-31,27,fire
36.1536,27.9605,2023-07-01,1935,not fire
38.1698,23.5026,2023-07-07,2009,not fire
41.123,26.1581,2023-08-04,846,not fire
36.0735,27.9199,2023-08-13,1111,not fire
36.1259,27.9359,2023-08-02,817,not fire
36.1367,27.9283,2023-08-11,2016,not fire
41.0883,26.0983,2023-08-22,902,fire
38.0188,24.5317,2023-07-04,1111,not fire
38.0477,23.4743,2023-07-19,849,fire
36.1946,27.9811,2023-07-12,2016,not fire
38.4022,23.1994,2023-07-03,1208,not fire
40.9708,26.1112,2023-08-22,902,fire
41.1811,26.1854,2023-08-31,837,fire
36.0294,27.8845,2023-08-05,841,not fire
36.0677,27.9165,2023-07-04,1959,not fire
38.0279,24.5539,2023-07-03,1207,not fire
38.0279,24.5443,2023-07-24,857,fire
40.8874,26.0871,2023-08-30,919,not fire
40.9698,26.0027,2023-08-02,902,not fire
38.1846,23.4761,2023-08-06,2009,not fire
38.0337,24.5084,2023-07-25,50,fire
37.9823,24.5131,2023-07-04,2000,not fire
36.9494,22.5537,2023-07-29,1236,not fire
36.223,28.0188,2023-08-12,1919,not fire
38.2469,22.8674,2023-08-11,1926,not fire
39.34,22.8357,2023-08-06,35,not fire
36.1936,27.9874,2023-07-13,104,not fire
38.1418,23.5605,2023-07-09,1952,not fire
36.1627,27.9468,2023-08-11,2016,not fire
38.0366,24.532,2023-07-03,1207,not fire
39.7405,19.8493,2023-07-03,2058,not fire
38.1313,23.4879,2023-07-07,2009,not fire
38.1412,23.647,2023-08-04,1133,not fire
40.9836,25.7821,2023-08-13,1052,not fire
37.0944,25.5161,2023-07-15,24,fire
40.9058,25.7611,2023-08-22,1148,fire
36.1955,27.981,2023-07-23,104,fire
38.0246,24.5361,2023-08-13,1111,not fire
40.959,25.888,2023-08-31,1926,not fire
41.0548,26.1909,2023-08-17,56,not fire
39.3018,22.8475,2023-07-17,1139,not fire
40.9428,25.8135,2023-08-02,902,not fire
40.972,25.7217,2023-08-22,2007,fire
38.0093,24.5463,2023-08-03,857,not fire
38.1772,23.4894,2023-07-17,2009,fire
40.9498,25.8308,2023-08-22,902,fire
38.0246,24.5361,2023-07-14,1111,not fire
40.9687,26.1077,2023-08-22,1148,fire
41.1005,26.2041,2023-08-22,1148,fire
36.0831,27.8837,2023-08-15,1943,not fire
38.2508,22.8655,2023-08-22,903,fire
40.9118,25.8842,2023-08-21,1926,fire
37.0944,25.5161,2023-08-04,24,not fire
41.0357,26.1843,2023-08-27,1201,fire
36.0836,27.8872,2023-08-06,36,not fire
39.3043,22.8051,2023-08-06,1139,not fire
39.7688,19.9084,2023-07-24,7,fire
38.0156,24.5404,2023-08-12,1207,not fire
38.3366,22.734,2023-08-01,1926,not fire
40.9265,26.0868,2023-07-30,1121,not fire
36.1506,27.9482,2023-07-02,2016,not fire
38.1064,23.4695,2023-07-18,946,fire
41.2078,26.2401,2023-08-21,1942,not fire
38.2587,22.8708,2023-08-21,1926,fire
36.0879,27.9185,2023-08-03,857,not fire
38.0245,24.5274,2023-07-05,50,not fire
39.7935,19.8802,2023-08-04,1154,not fire
41.012,26.1437,2023-08-23,943,fire
36.2204,27.94,2023-07-29,850,not fire
38.2549,22.8094,2023-08-24,847,fire
40.9063,26.0672,2023-08-19,1943,fire
38.1262,23.5139,2023-07-28,51,not fire
38.1576,23.4967,2023-07-28,51,not fire
38.3749,22.7365,2023-08-04,847,not fire
36.232,27.9395,2023-07-18,1911,fire
37.9326,23.0254,2023-07-08,2049,not fire
38.1229,23.6507,2023-08-12,1147,not fire
40.8948,25.6672,2023-08-12,2007,not fire
39.3273,22.8597,2023-08-06,35,not fire
38.1038,23.4816,2023-07-08,1154,not fire
40.9955,26.0064,2023-08-31,1926,not fire
36.1821,27.9529,2023-07-21,1935,fire
41.072,26.0531,2023-08-22,1148,fire
38.2434,22.8708,2023-08-12,44,not fire
40.9472,26.0866,2023-08-12,1148,not fire
41.1035,26.1996,2023-08-12,2007,not fire
38.0547,23.4051,2023-07-28,1912,not fire
39.7561,19.8903,2023-07-03,2058,not fire
36.0233,27.9028,2023-08-14,1902,not fire
37.096,25.5271,2023-08-03,1944,not fire
41.0806,26.0391,2023-08-13,1052,not fire
38.1292,23.6874,2023-08-03,125,not fire
40.9028,25.8548,2023-08-22,43,fire
38.2526,22.8226,2023-08-03,1229,not fire
41.16,22.6392,2023-08-21,1132,not fire
36.2442,27.8881,2023-07-29,1058,not fire
40.9982,26.1722,2023-08-13,805,not fire
40.9468,26.0733,2023-08-22,902,fire
36.1014,27.9025,2023-07-27,1138,fire
38.0384,24.5503,2023-08-02,1207,not fire
38.158,23.482,2023-07-07,2009,not fire
41.0141,25.9254,2023-08-02,2007,not fire
40.9958,26.0251,2023-08-02,43,not fire
40.8773,26.0976,2023-08-11,822,not fire
39.3964,22.8803,2023-08-16,35,not fire
38.1355,23.6167,2023-08-24,1133,fire
37.9601,23.0321,2023-08-06,2009,not fire
36.1189,27.9449,2023-08-02,817,not fire
38.0022,24.5325,2023-07-24,857,fire
36.2235,28.0106,2023-07-04,8,not fire
41.0501,26.0186,2023-08-12,902,not fire
41.1822,26.1315,2023-08-30,1228,fire
38.0944,23.6459,2023-08-22,1147,fire
38.1655,23.4534,2023-07-18,1912,fire
36.0409,27.8908,2023-08-14,2354,not fire
41.1844,26.1867,2023-08-21,27,not fire
41.0954,26.1155,2023-08-22,902,fire
40.9671,26.095,2023-08-22,1148,fire
38.0337,24.5084,2023-08-04,50,not fire
38.2453,22.8913,2023-08-11,822,not fire
39.7711,19.8617,2023-07-15,1154,not fire
36.2347,27.9158,2023-07-29,850,not fire
36.039,27.9122,2023-08-14,2354,not fire
41.0169,26.1249,2023-08-12,43,not fire
40.8973,26.0698,2023-07-30,1943,not fire
38.1681,23.5364,2023-07-19,849,fire
41.1417,26.1681,2023-08-16,829,not fire
41.0082,25.8019,2023-08-27,1201,fire
36.1888,27.9659,2023-07-02,2016,not fire
38.1238,23.5137,2023-07-09,1058,not fire
41.0262,26.1792,2023-08-02,2346,not fire
36.1124,27.9431,2023-08-12,1207,not fire
39.1341,22.5047,2023-08-10,1227,not fire
40.9521,25.6496,2023-08-23,1910,fire
38.3262,22.7538,2023-08-02,2006,not fire
38.1472,23.5237,2023-07-28,1154,not fire
40.878,25.947,2023-08-29,1943,not fire
39.3542,22.727,2023-08-06,1139,not fire
36.1963,28.0016,2023-07-02,2016,not fire
38.1588,23.4742,2023-07-28,1154,not fire
36.0401,27.8752,2023-08-15,841,not fire
38.1472,23.5237,2023-07-18,1154,fire
36.1558,27.9588,2023-07-02,23,not fire
40.9664,25.9259,2023-08-01,1926,not fire
36.0895,27.9149,2023-08-16,921,not fire
39.2297,22.4771,2023-08-02,2006,not fire
37.9368,24.8101,2023-08-07,56,not fire
39.7618,19.8669,2023-07-25,937,fire
41.1777,25.5462,2023-08-22,902,fire
39.3537,22.8315,2023-07-17,35,not fire
38.1398,23.5372,2023-07-18,1154,fire
36.0298,27.8604,2023-07-15,1902,not fire
41.1671,26.135,2023-08-20,1901,not fire
38.1156,23.614,2023-08-13,125,not fire
36.9615,22.5554,2023-07-30,1140,not fire
40.8773,25.9392,2023-08-30,1202,not fire
41.1828,26.1997,2023-08-11,27,not fire
40.997,26.1418,2023-08-12,902,not fire
36.0677,27.9165,2023-08-13,1959,not fire
37.4264,22.5399,2023-08-12,1147,not fire
36.0987,27.9213,2023-07-04,857,not fire
36.2028,28.0431,2023-07-25,1902,fire
36.0812,27.9085,2023-08-15,841,not fire
37.0882,25.4955,2023-07-14,1223,fire
39.3537,22.8315,2023-07-07,35,not fire
38.0902,23.4494,2023-07-28,1154,not fire
40.9258,25.8863,2023-08-22,43,fire
40.9375,25.8422,2023-08-22,902,fire
36.1558,27.9588,2023-08-01,23,not fire
36.0776,27.8773,2023-07-05,1902,not fire
36.2189,27.9777,2023-08-01,2016,not fire
40.984,25.879,2023-08-12,1148,not fire
40.974,26.0441,2023-08-22,43,fire
38.2611,22.8749,2023-08-22,44,fire
39.3321,22.8206,2023-07-07,35,not fire
38.1376,23.5597,2023-07-29,849,not fire
36.245,27.9694,2023-07-13,104,not fire
41.0404,26.016,2023-08-12,902,not fire
39.3113,22.7885,2023-08-06,1139,not fire
38.1243,23.5952,2023-08-23,944,fire
40.9689,26.0645,2023-08-02,902,not fire
38.0972,23.5746,2023-08-23,1137,not fire
36.1845,27.929,2023-07-02,914,not fire
40.8819,25.6407,2023-08-12,2007,not fire
38.098,23.5064,2023-07-28,1154,not fire
36.0233,27.9028,2023-07-25,1902,fire
36.0771,27.9156,2023-07-04,857,not fire
38.1576,23.4967,2023-07-18,51,fire
41.1768,26.1716,2023-08-31,27,fire
40.9982,26.1722,2023-08-23,805,fire
38.0246,24.5361,2023-07-04,1111,not fire
41.0741,26.0635,2023-08-22,902,fire
41.1365,26.1386,2023-08-11,1942,not fire
38.1629,22.2028,2023-08-12,1919,not fire
41.1361,26.0499,2023-08-27,1201,fire
41.1756,26.1703,2023-08-20,1228,not fire
38.368,22.7357,2023-08-14,1133,not fire
41.1828,25.267,2023-08-12,902,not fire
41.0751,26.0783,2023-08-22,1148,fire
41.0263,26.1507,2023-08-02,902,not fire
38.5413,23.6422,2023-08-11,1926,not fire
40.9517,25.8511,2023-08-11,1926,not fire
36.111,27.9306,2023-08-13,857,not fire
40.9642,25.8507,2023-08-02,1148,not fire
38.0876,23.4971,2023-07-18,1154,fire
41.1636,26.1884,2023-08-21,837,not fire
38.3342,22.7459,2023-08-02,44,not fire
37.9601,23.0321,2023-07-27,2009,not fire
38.1262,23.5139,2023-08-07,51,not fire
41.222,26.201,2023-08-10,1901,not fire
40.9178,26.0408,2023-08-19,1121,fire
38.3364,22.7356,2023-08-12,903,not fire
38.1545,23.4438,2023-07-08,946,not fire
41.1636,26.1884,2023-08-11,837,not fire
39.3948,22.8933,2023-07-07,35,not fire
36.1088,27.9203,2023-08-02,1919,not fire
40.9007,26.0604,2023-08-10,57,not fire
38.1758,23.4989,2023-07-08,946,not fire
40.8917,25.6388,2023-08-12,2007,not fire
39.1341,22.5047,2023-08-20,1227,not fire
36.0946,27.9306,2023-07-13,1919,not fire
36.1917,27.9507,2023-07-21,1935,fire
41.0735,26.0656,2023-08-22,1148,fire
39.4039,22.8905,2023-08-05,1944,not fire
41.0079,26.0658,2023-08-22,43,fire
38.0507,23.4512,2023-07-19,849,fire
37.9301,24.8159,2023-08-26,1933,fire
40.8624,26.0711,2023-08-20,919,fire
40.8888,25.8263,2023-08-12,43,not fire
38.0873,23.6593,2023-08-12,1147,not fire
36.1102,27.9271,2023-08-02,817,not fire
36.2028,27.9857,2023-07-12,2016,not fire
36.2037,28.0475,2023-08-03,1111,not fire
40.8935,26.0453,2023-07-30,1943,not fire
36.2468,27.941,2023-07-08,2355,not fire
38.1145,23.6316,2023-08-02,2006,not fire
36.1242,27.9519,2023-07-03,817,not fire
38.0917,23.4608,2023-08-07,1154,not fire
36.0612,27.8905,2023-08-14,1152,not fire
38.1313,23.4879,2023-08-06,2009,not fire
41.1901,25.558,2023-08-21,1106,fire
41.1358,26.0773,2023-08-08,1918,not fire
39.7698,19.9161,2023-07-14,7,not fire
39.3506,22.7766,2023-07-07,35,not fire
